movieCd,movieNm,openDt,audiAcc,movieNmEn,showTm,nations,genres1,genres2,director,actors1,actors2,actors3,audit,companyCd,companyNm,rating
20147694,슈퍼미니,2014-04-10,88260,Minuscule: Valley of the Lost Ants,88,프랑스,애니메이션,액션,토마스 자보,,,,전체관람가,20100285.0,판씨네마(주),7.89
20147683,라스트베가스,2014-05-08,175406,Last Vegas,104,미국,코미디,,존 터틀타웁,마이클 더글라스,제리 페라라,로버트 드 니로,15세이상관람가,20101104.0,(주)나이너스엔터테인먼트,8.65
20147669,엑스맨: 데이즈 오브 퓨처 패스트,2014-05-22,4313080,X-Men: Days of Future Past,134,미국,액션,판타지,브라이언 싱어,휴 잭맨,제임스 맥어보이,마이클 패스벤더,12세이상관람가,20100041.0,이십세기폭스코리아(주),8.76
20147613,그레이의 50가지 그림자,2015-02-26,361851,Fifty Shades of Grey,125,미국,드라마,멜로/로맨스,샘 테일러-존슨,제이미 도넌,다코타 존슨,제니퍼 엘,청소년관람불가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),8.37
20147612,쓰리데이즈 투 킬,2014-04-03,219823,3 Days to Kill,115,미국,액션,스릴러,맥지,케빈 코스트너,앰버 허드,헤일리 스테인펠드,15세이상관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,7.6
20147609,헤라클레스 : 레전드 비긴즈,2014-04-10,220321,The legend of Hercules,98,미국,액션,판타지,레니 할린,스콧 앳킨스,켈란 루츠,,15세이상관람가,20100932.0,(주)넥스트엔터테인먼트월드(NEW),6.11
20147430,모뉴먼츠 맨: 세기의 작전,2014-02-27,70390,The Monuments Men,118,미국,액션,드라마,조지 클루니,맷 데이먼,케이트 블란쳇,조지 클루니,12세이상관람가,20100041.0,이십세기폭스코리아(주),
20147299,논스톱,2014-02-27,2083644,Non-Stop,106,미국,액션,,자움 콜렛 세라,리암 니슨,줄리안 무어,미쉘 독커리,15세이상관람가,20100932.0,(주)넥스트엔터테인먼트월드(NEW),
20147283,다이버전트,2014-04-16,421459,Divergent,139,미국,SF,판타지,닐 버거,쉐일린 우들리,케이트 윈슬렛,테오 제임스,15세이상관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,8.25
20147250,폴리스 스토리 2014,2014-01-29,122645,Police Story 2013,110,중국,액션,범죄,딩성,성룡,유엽,,15세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),7.51
20147247,300: 제국의 부활,2014-03-06,1586198,300: Rise of an Empire,102,미국,액션,드라마,노암 머로,레나 헤디,에바 그린,설리반 스탭플턴,청소년관람불가,20100043.0,워너브러더스 코리아(주),7.55
20147176,상의원,2014-12-24,787273,The Royal Tailor,127,한국,사극,드라마,이원석,홍수민,한석규,고수,15세이상관람가,20100362.0,(주)영화사비단길,7.79
20147129,패션왕,2014-11-06,583436,Fashion King,114,한국,코미디,드라마,오기환,김다율,주원,김한나,15세이상관람가,20142728.0,주식회사 와이랩,6.79
20147096,프랑켄슈타인: 불멸의 영웅,2014-02-06,295143,"I, Frankenstein",92,미국,액션,SF,스튜어트 베티,아론 에크하트,빌 나이,미란다 오토,12세이상관람가,20100103.0,(주)쇼박스,6.33
20145521,엑스 마키나,2015-01-21,55192,Ex Machina,108,미국,SF,스릴러,알렉스 가랜드,도널 글리슨,알리시아 비칸데르,오스카 아이삭,청소년관람불가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),7.43
20145507,검사외전,2016-02-03,9664799,A Violent Prosecutor,126,한국,범죄,코미디,이일형,황정민,강동원,이성민,15세이상관람가,20126515.0,(주)영화사 월광,8.56
20145506,해어화,2016-04-13,482076,"LOVE, LIES",120,한국,사극,드라마,박흥식,한효주,유연석,천우희,15세이상관람가,20124216.0,더램프(주),8.23
20145504,특종: 량첸살인기,2015-10-22,584474,The Exclusive : Beat the Devil's Tattoo,125,한국,스릴러,,노덕,조정석,이미숙,이하나,15세이상관람가,20141519.0,(주)매그넘나인,7.97
20145503,검은 사제들,2015-11-05,5441995,The Priests,108,한국,미스터리,드라마,장재현,김윤석,강동원,박소담,15세이상관람가,20100450.0,영화사 집,4.1
20145502,남과 여,2016-02-25,192070,A Man and A Woman,115,한국,멜로/로맨스,,이윤기,전도연,공유,이미소,청소년관람불가,20100068.0,(주)영화사봄,7.56
20145501,돌연변이,2015-10-22,96374,Collective Invention,93,한국,드라마,코미디,권오광,이광수,이천희,박보영,12세이상관람가,20154468.0,영화사 우상,7.43
20145396,널 기다리며,2016-03-10,622268,Missing You,108,한국,스릴러,,모홍진,김은우,심은경,윤제문,청소년관람불가,20141515.0,(주)영화사수작,7.74
20145361,미니언즈,2015-07-29,2582937,Minions,90,미국,애니메이션,,피에르 꼬팽,산드라 블록,존 햄,마이클 키튼,전체관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),7.85
20145242,모데카이,2015-02-18,64329,Mortdecai,106,미국,액션,코미디,데이빗 코엡,조니 뎁,기네스 팰트로우,이완 맥그리거,15세이상관람가,20101104.0,(주)나이너스엔터테인먼트,7.44
20145171,대호,2015-12-16,1713936,The Tiger,139,한국,사극,,박훈정,최민식,정만식,김상호,12세이상관람가,20122737.0,(주)사나이픽처스,8.21
20145041,더 이퀄라이저,2015-01-28,62869,The Equalizer,131,미국,액션,범죄,안톤 후쿠아,덴젤 워싱턴,클로이 모레츠,마튼 초카스,청소년관람불가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),8.74
20144801,버드맨,2015-03-05,204413,Birdman or The Unexpected Virtue of Ignorance,119,미국,코미디,드라마,알레한드로 곤잘레스 이냐리투,마이클 키튼,에드워드 노튼,엠마 스톤,청소년관람불가,20100041.0,이십세기폭스코리아(주),
20144741,매드 맥스: 분노의 도로,2015-05-14,3914023,Mad Max: Fury Road,120,미국,액션,어드벤처,조지 밀러,톰 하디,샤를리즈 테론,니콜라스 홀트,15세이상관람가,20100043.0,워너브러더스 코리아(주),8.87
20144683,하트 오브 더 씨,2015-12-03,806723,In the Heart of the Sea,121,미국,액션,어드벤처,론 하워드,크리스 헴스워스,킬리언 머피,벤 위쇼,12세이상관람가,20100043.0,워너브러더스 코리아(주),8.16
20144682,샌 안드레아스,2015-06-03,1712507,San Andreas,114,미국,액션,드라마,브래드 페이튼,드웨인 존슨,알렉산드라 다드다리오,,12세이상관람가,20100043.0,워너브러더스 코리아(주),
20144641,판도라,2016-12-07,4545686,Pandora,135,한국,드라마,스릴러,박정우,김남길,안대겸,김영애,12세이상관람가,20130212.0,(주)씨에이씨엔터테인먼트,8.78
20144621,기생수 파트1,2015-02-26,184062,Parasyte: Part 1,109,일본,스릴러,SF,야마자키 타카시,소메타니 쇼타,후카츠 에리,하시모토 아이,청소년관람불가,20100285.0,판씨네마(주),7.82
20144523,패딩턴,2015-01-07,292537,Paddington,95,영국,코미디,가족,폴 킹,니콜 키드먼,벤 위쇼,휴 보네빌,전체관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,9.13
20144461,인서전트,2015-03-25,282160,Insurgent,119,미국,SF,액션,로베르트 슈벤트케,쉐일린 우들리,테오 제임스,케이트 윈슬렛,15세이상관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,7.69
20144444,아가씨,2016-06-01,4265044,The Handmaiden,144,한국,스릴러,드라마,박찬욱,김민희,김태리,하정우,청소년관람불가,20153848.0,유한회사 아가씨에프에스,7.69
20144442,조선마술사,2015-12-30,612700,The Magician,122,한국,드라마,,김대승,유승호,고아라,곽도원,12세이상관람가,20110933.0,위더스필름(주),6.87
20144324,스페이스 독 2,2014-12-11,12884,Space Dogs 2,75,러시아,애니메이션,어드벤처,이나 예블라니코바,,,,전체관람가,20141352.0,(주)지어소프트,6.92
20144322,도라에몽 : 스탠 바이 미,2015-02-12,462056,Stand by Me Doraemon,94,일본,애니메이션,,야마자키 타카시,미즈타 와사비,오오하라 메구미,,전체관람가,20100932.0,(주)넥스트엔터테인먼트월드(NEW),8.8
20144102,워터 디바이너,2015-01-28,131489,The Water Diviner,111,미국,드라마,전쟁,러셀 크로우,러셀 크로우,올가 쿠릴렌코,제이 코트니,15세이상관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,7.97
20143754,아메리칸 스나이퍼,2015-01-14,302273,American Sniper,132,미국,액션,,클린트 이스트우드,브래들리 쿠퍼,시에나 밀러,,청소년관람불가,20100043.0,워너브러더스 코리아(주),8.71
20143642,테이큰 3,2015-01-01,1973099,Taken 3,111,미국,액션,범죄,올리비에 메가턴,리암 니슨,팜케 얀센,매기 그레이스,15세이상관람가,20100041.0,이십세기폭스코리아(주),8.07
20143639,뽀로로 극장판 눈요정 마을 대모험,,248659,"Pororo, The Snow Fairy Village Adventure",35,한국,애니메이션,,김현호,이선,함수정,홍소영,전체관람가,20020113.0,(주)오콘,7.97
20143602,일곱난쟁이,2014-12-24,212441,The 7th Dwarf,87,독일,애니메이션,어드벤처,헤랄드 지페르만,,,,전체관람가,20141469.0,플러스엠 엔터테인먼트,7.93
20143580,분노의 질주: 더 세븐,2015-04-01,3206228,Fast & Furious 7,137,미국,액션,범죄,제임스 완,빈 디젤,폴 워커,드웨인 존슨,15세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),9.21
20143574,GROW: 인피니트의 리얼 청춘 라이프,2014-12-04,18226,,81,한국,드라마,,김진수,김성규,장동우,남우현,전체관람가,20062874.0,(주)울림엔터테인먼트,9.61
20143572,뷰티 인사이드,2015-08-20,2039642,The Beauty Inside,126,한국,판타지,멜로/로맨스,백,한효주,김대명,도지한,12세이상관람가,20137896.0,(주)용필름,
20143543,사랑에 대한 모든 것,2014-12-10,258778,The Theory of Everything,123,미국,멜로/로맨스,,제임스 마쉬,에디 레드메인,펠리시티 존스,,12세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),7.99
20143541,박물관이 살아있다 : 비밀의 무덤,2015-01-14,1097568,Night at the Museum: Secret of the Tomb,97,미국,어드벤처,코미디,숀 레비,벤 스틸러,로빈 윌리엄스,댄 스티븐스,전체관람가,20100041.0,이십세기폭스코리아(주),8.17
20143513,미쓰 와이프,2015-08-13,973822,Wonderful Nightmare,125,한국,코미디,,강효진,엄정화,송승헌,김상호,15세이상관람가,20063189.0,(주)영화사아이비젼,8.69
20143512,위험한 상견례 2,2015-04-29,471697,Enemies In-Law,118,한국,멜로/로맨스,코미디,김진영,도기범,진세연,홍종현,15세이상관람가,20100938.0,(주)전망좋은 영화사,7.77
20143511,오피스,2015-09-03,423925,Office,111,한국,스릴러,미스터리,홍원찬,고아성,박성웅,배성우,15세이상관람가,20136898.0,(주)영화사꽃,7.08
20143510,함정,2015-09-10,252429,Deep Trap,96,한국,스릴러,범죄,권형진,마동석,조한선,김민경,청소년관람불가,20154208.0,(주)에이치에스이디,6.61
20143509,엽기적인 그녀 2,2016-05-12,72027,My New Sassy Girl,99,한국,멜로/로맨스,코미디,조근식,차태현,빅토리아,후지이 미나,15세이상관람가,20100499.0,(주)신씨네,5.55
20143422,숲속으로,2014-12-24,337670,Into the Woods,124,미국,뮤지컬,,롭 마샬,메릴 스트립,조니 뎁,에밀리 블런트,전체관람가,20060452.0,월트디즈니컴퍼니코리아(주),5.49
20143314,꼬마 잠수함 올리 2,2014-12-04,19778,Dive Olly Dive : Happy Little Submarines,71,미국,애니메이션,,밥 두셋,김경희,최윤정,윤세웅,전체관람가,20100829.0,예지림엔터테인먼트,5.43
20143253,존 윅,2015-01-21,120603,John Wick,101,미국,액션,스릴러,데이빗 레이치,키아누 리브스,애드리앤 팰리키,윌렘 데포,청소년관람불가,20141088.0,와이드 릴리즈(주),8.38
20142962,극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시,2015-01-14,178035,,98,일본,애니메이션,,유야마 쿠니히코,,,,전체관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,8.28
20142856,나의 절친 악당들,2015-06-25,129857,Intimate Enemies,109,한국,범죄,액션,임상수,류승범,고준희,류현경,청소년관람불가,20111485.0,휠므빠말주식회사,5.45
20142855,성난 변호사,2015-10-08,1124137,The Advocate : A Missing Body,116,한국,범죄,액션,허종호,오상철,이선균,김고은,15세이상관람가,20110854.0,(주)씨제이이엔엠,8.48
20142844,본타: 땅콩왕국의 전설,2014-10-30,14775,Bonta,74,중국,애니메이션,,레오 리,,,,전체관람가,20122837.0,(주)팝엔터테인먼트,5.56
20142741,혼스,2014-11-27,12374,Horns,119,미국,판타지,스릴러,알렉산더 아야,다니엘 래드클리프,주노 템플,,청소년관람불가,20122837.0,(주)팝엔터테인먼트,6.33
20142641,나를 잊지 말아요,2016-01-07,414345,Remember You,106,한국,멜로/로맨스,,이윤정,정우성,김하늘,배성우,15세이상관람가,20157708.0,(주)아티스트스튜디오,6.72
20142621,시간이탈자,2016-04-13,1202050,Time Renegades,107,한국,스릴러,,곽재용,도기범,임수정,조정석,15세이상관람가,20110854.0,(주)씨제이이엔엠,7.88
20142561,7번째 아들,2015-02-11,74742,Seventh Son,102,미국,어드벤처,가족,세르게이 보드로프,제프 브리지스,줄리안 무어,벤 반스,12세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),6.64
20142421,"러브, 로지",2014-12-10,289844,"Love, Rosie",103,영국,코미디,멜로/로맨스,크리스티안 디터,릴리 콜린스,샘 클라플린,,15세이상관람가,20100932.0,(주)넥스트엔터테인먼트월드(NEW),8.0
20142407,오늘의 연애,2015-01-14,1879010,Love Forecast,118,한국,멜로/로맨스,코미디,박진표,이승기,문채원,이서진,15세이상관람가,20138597.0,(주)팝콘에프앤엠,7.78
20142406,탐정 홍길동: 사라진 마을,2016-05-04,1429486,The Phantom Detective,125,한국,드라마,액션,조성희,이제훈,김성균,박근형,15세이상관람가,20100362.0,(주)영화사비단길,8.24
20142402,간신,2015-05-21,1107273,The Treacherous,131,한국,사극,,민규동,이채민,주지훈,김강우,청소년관람불가,20100340.0,(주)수필름,7.05
20142321,울브스,2014-11-13,41975,Wolves,90,미국,판타지,액션,데이비드 헤이터,루카스 틸,메릿 패터슨,제이슨 모모아,15세이상관람가,20125875.0,(주)프레인글로벌,6.0
20142301,박스트롤,2014-11-06,97188,The Boxtrolls,96,미국,애니메이션,가족,그레이엄 애나블,엘르 패닝,사이먼 페그,토니 콜렛,전체관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),8.44
20142023,아더 우먼,2014-11-13,75340,The Other Woman,109,미국,코미디,멜로/로맨스,닉 카사베츠,카메론 디아즈,레슬리 만,케이트 업튼,15세이상관람가,20100041.0,이십세기폭스코리아(주),7.71
20141962,이미테이션 게임,2015-02-17,1741254,The Imitation Game,114,영국,드라마,스릴러,모튼 틸덤,베네딕트 컴버배치,키이라 나이틀리,매튜 구드,15세이상관람가,20141469.0,플러스엠 엔터테인먼트,8.71
20141384,터미네이터 제니시스,2015-07-02,3231238,Terminator Genisys,125,미국,액션,어드벤처,앨런 테일러,아놀드 슈왈제네거,제이슨 클락,에밀리아 클라크,15세이상관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,8.12
20141281,"극장판 파워레인저 다이노포스VS고버스터즈 공룡 대결전! ~안녕, 영원한 친구여!~",2014-10-02,177116,"ZYUDEN SENTAI KYORUGER VS GO_BUSTERS: DINOSAUR GREAT BATTLE! FAREWELL, ETERNAL FRIENDS",59,일본,액션,SF,사카모토 코이치,,,,전체관람가,20142048.0,(주)이수C&E,
20141261,드라큘라: 전설의 시작,2014-10-08,1320565,Dracula Untold,92,미국,판타지,액션,개리 쇼어,루크 에반스,도미닉 쿠퍼,,15세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),8.05
20141224,경성학교: 사라진 소녀들,2015-06-18,354508,The Silenced,99,한국,미스터리,드라마,이해영,박보영,엄지원,박소담,15세이상관람가,20100187.0,청년필름(주),6.45
